81528028,2488.037964
65537000,2000.030518
47907547,1462.022308
29295039,894.0136414
9896087,302.0046082
-9765014,-298.0045776
-29295040,-894.0136719
-48235233,-1472.022491
-66061297,-2016.030792
-82576621,-2520.038483
-97191372,-2966.045288
-109643402,-3346.051086
-119605026,-3650.055725
-126879633,-3872.059113
-131205075,-4004.061127
-132712426,-4050.061829
-131205075,-4004.061127
-126945170,-3874.059143
-119736100,-3654.055786
-109971087,-3356.051239
-97781205,-2984.045563
-83494139,-2548.03891
-67568648,-2062.031494
-50266880,-1534.023438
-32113131,-980.0149841
-13435086,-410.0062866
5242960,160.0024414
23593320,720.0109863
41091699,1254.019135
57279338,1748.026672
71828552,2192.033447
84411656,2576.039307
94635428,2888.044067
102303257,3122.047638
107284069,3274.049957
109512327,3342.050995
108791420,3320.050659
105317959,3214.049042
99091944,3024.046143
90309986,2756.042053
79299770,2420.036926
66126833,2018.030792
51315471,1566.023895
35127832,1072.016357
17957138,548.0083618
327685,10.00015259
-17301769,-528.0080872
-34669074,-1058.016174
-51118861,-1560.023834
-66454519,-2028.030975
-80086215,-2444.037323
-91948412,-2806.042847
-101451277,-3096.047272
-108463736,-3310.050537
-112854715,-3444.052582
-114427603,-3492.053314
-113313474,-3458.052795
-109381254,-3338.050964
-102762017,-3136.047882
-93652374,-2858.04364
-82314473,-2512.038361
-69010462,-2106.032166
-54002489,-1648.025177
-37749313,-1152.017609
-20578619,-628.009613
-2949166,-90.00140381
14680288,448.0068359
31982056,976.0148926
48431843,1478.022552
63570890,1940.029602
77071512,2352.035889
88671561,2706.04129
97977815,2990.045624
104793663,3198.048798
108856957,3322.05069
110167697,3362.0513
108725883,3318.050629
104400441,3186.048615
97519056,2976.04541
87950654,2684.040955
76153994,2324.035461
62325687,1902.029022
46793418,1428.02179
30081483,918.0140076
12452030,380.0057983
-5439572,-166.0025635
-23396710,-714.0109253
-40895089,-1248.019073
-57410413,-1752.026764
-72746071,-2220.033905
-86377767,-2636.040253
-98108890,-2994.045715
-107480681,-3280.050079
-114296529,-3488.053253
-118425360,-3614.055176
-119867174,-3658.055847
-118359823,-3612.055145
-114165455,-3484.053192
-107152996,-3270.049927
-97715668,-2982.045532
-85787934,-2618.039978
-71959627,-2196.033539
-56361821,-1720.026276
-39518812,-1206.018433
-21889359,-668.0102234
-3801147,-116.0018005
14155992,432.0065918
31654371,966.01474
48300769,1474.022491
63505353,1938.029572
77071512,2352.035889
88540487,2702.041229
97781204,2984.045532
104531515,3190.048676
108660346,3316.050598
110036623,3358.051239
108594809,3314.050568
104400441,3186.048615
97453519,2974.04538
87885117,2682.040924
75957383,2318.03537
62129076,1896.028931
46662344,1424.021729
30015946,916.0139771
12452030,380.0057983
-5439572,-166.0025635
-23265636,-710.0108643
-40698478,-1242.018982
-57148265,-1744.026642
-72418386,-2210.033752
-85919008,-2622.040039
-97453520,-2974.04541
-106694237,-3256.049713
-113510085,-3464.052887
-117638916,-3590.05481
-118949656,-3630.05542
-117507842,-3586.054749
-113313474,-3458.052795
-106366552,-3246.049561
-96929224,-2958.045166
-85067027,-2596.039642
-71238720,-2174.033203
-55771988,-1702.026001
-38928979,-1188.018158
-21365063,-652.0099792
-3342388,-102.0015869
14549214,444.0067749
31982056,976.0148926
48562917,1482.022614
63767501,1946.029694
77464734,2364.036072
89130320,2720.041504
98502111,3006.045868
105317959,3214.049042
109512327,3342.050995
110888604,3384.051636
109512327,3342.050995
105186885,3210.048981
98305500,3000.045776
88737098,2708.041321
76940438,2348.035828
63112131,1926.029388
47579862,1452.022156
30867927,942.0143738
13238474,404.0061646
-4653128,-142.0021973
-22675803,-692.0105896
-40239719,-1228.018768
-56951654,-1738.02655
-72418386,-2210.033752
-86115619,-2628.040131
-97846742,-2986.045593
-107218533,-3272.049957
-114099918,-3482.053162
-118228749,-3608.055084
-119605026,-3650.055725
-118228749,-3608.055084
-114099918,-3482.053162
-107218533,-3272.049957
-97846742,-2986.045593
-86115619,-2628.040131
-72352849,-2208.033722
-56951654,-1738.02655
-40305256,-1230.018799
-22806877,-696.0106506
-4849739,-148.0022888
13041863,398.006073
30540242,932.0142212
47121103,1438.021942
62456761,1906.029083
76153994,2324.035461
87754043,2678.040863
97125834,2964.045227
104007219,3174.048431
108136050,3300.050354
109512327,3342.050995
108004976,3296.050293
103679534,3164.048279
96601538,2948.044983
86967599,2654.040497
74974328,2288.034912
61080484,1864.028442
45548215,1390.02121
28836280,880.0134277
11272364,344.005249
-6684775,-204.0031433
-24641913,-752.0115051
-42074755,-1284.019623
-58655616,-1790.027344
-73860200,-2254.034424
-87557433,-2672.040802
-99157482,-3026.046204
-108529273,-3312.050568
-115345121,-3520.053741
-119473952,-3646.055664
-120915766,-3690.056335
-119408415,-3644.055634
-115214047,-3516.05368
-108201588,-3302.050415
-98764260,-3014.046021
-86902063,-2652.040497
-73073756,-2230.034058
-57607024,-1758.026855
-40764015,-1244.019012
-23200099,-708.0108337
-5177424,-158.0024414
12779715,390.0059509
30278094,924.0140991
46924492,1432.021851
62325687,1902.029022
76022920,2320.0354
87885117,2682.040924
97322445,2970.045319
104334904,3184.048584
108594809,3314.050568
110102160,3360.05127
108791420,3320.050659
104662589,3194.048737
97912278,2988.045593
88540487,2702.041229
76940438,2348.035828
63243205,1930.029449
47907547,1462.022308
31326686,956.0145874
13828307,422.0064392
-3997758,-122.0018921
-21889359,-668.0102234
-39256664,-1198.018311
-55771988,-1702.026001
-71042109,-2168.033112
-84673805,-2584.039459
-96339391,-2940.044891
-105645645,-3224.049225
-112461493,-3432.052399
-116590324,-3558.054321
-117901064,-3598.054932
-116328176,-3550.054199
-112068271,-3420.052216
-105055812,-3206.04895
-95618484,-2918.044556
-83690750,-2554.039001
-69862443,-2132.032562
-54330174,-1658.02533
-37618239,-1148.017548
-20054323,-612.0093689
-2031648,-62.00097656
15859954,484.0073853
33292796,1016.015503
49873657,1522.023224
65209315,1990.030365
78841011,2406.036713
90506597,2762.042145
99878388,3048.046509
106759773,3258.049713
110954141,3386.051666
112264881,3426.052277
110823067,3382.051605
106563162,3252.049622
99616240,3040.046387
90047838,2748.041931
78251178,2388.036438
64422871,1966.029999
48890602,1492.022766
32178667,982.0149841
14483677,442.0067444
-3473462,-106.0016479
-21627211,-660.0101013
-39191127,-1196.01828
-55903062,-1706.026062
-71238720,-2174.033203
-85001490,-2594.039612
-96732613,-2952.045074
-106169941,-3240.049469
-113116863,-3452.052704
-117311231,-3580.054657
-118818582,-3626.055359
-117442305,-3584.054718
-113313474,-3458.052795
-106497626,-3250.049622
-97060298,-2962.045227
-85460249,-2608.039825
-71763016,-2190.033447
-56558432,-1726.026367
-39977571,-1220.018646
-22675803,-692.0105896
-4784202,-146.0022583
13041863,398.006073
30409168,928.0141602
46990029,1434.021881
62194613,1898.028961
75826309,2314.035309
87426358,2668.04071
96798149,2954.045074
103613997,3162.048248
107808365,3290.050201
109250179,3334.050873
107808365,3290.050201
103745071,3166.048309
96994760,2960.045166
87688506,2676.040833
76219531,2326.035492
62653372,1912.029175
47514325,1450.022125
31064538,948.0144653
13697233,418.0063782
-3997758,-122.0018921
-21889359,-668.0102234
-39191127,-1196.01828
-55771988,-1702.026001
-71042109,-2168.033112
-84673805,-2584.039459
-96339391,-2940.044891
-105645645,-3224.049225
-112461493,-3432.052399
-116590324,-3558.054321
-117901064,-3598.054932
-116328176,-3550.054199
-112068271,-3420.052216
-105055812,-3206.04895
-95618484,-2918.044556
-83690750,-2554.039001
-69862443,-2132.032562
-54330174,-1658.02533
-37618239,-1148.017548
-20054323,-612.0093689
-2031648,-62.00097656
15859954,484.0073853
33292796,1016.015503
49873657,1522.023224
65209315,1990.030365
78841011,2406.036713
90506597,2762.042145
99812851,3046.046478
106628699,3254.049652
110626456,3376.051514
111871659,3414.052094
110298771,3366.051361
105973329,3234.049347
99091944,3024.046143
89523542,2732.041687
77726882,2372.036194
63898575,1950.029755
48366306,1476.022522
31654371,966.01474
13959381,426.0065002
-3997758,-122.0018921
-22020433,-672.0102844
-39584349,-1208.018463
-56230747,-1716.026215
-71631942,-2186.033386
-85394712,-2606.039795
-97191372,-2966.045288
-106628700,-3254.049683
-113575622,-3466.052917
-117769990,-3594.054871
-119211804,-3638.055542
-117901064,-3598.054932
-113837770,-3474.05304
-106956385,-3264.049835
-97584594,-2978.045471
-85853471,-2620.040009
-72156238,-2202.03363
-56755043,-1732.026459
-40108645,-1224.018707
-22610266,-690.0105591
-4653128,-142.0021973
13238474,404.0061646
30671316,936.0142822
47252177,1442.022003
62456761,1906.029083
76153994,2324.035461
87819580,2680.040894
97191371,2966.045258
104007219,3174.048431
108201587,3302.050385
109577864,3344.051025
108201587,3302.050385
103941682,3172.048401
96994760,2960.045166
87426358,2668.04071
75564161,2306.035187
61670317,1882.028717
46203585,1410.021515
29491650,900.0137329
11993271,366.0055847
-5832794,-178.0027466
-23724395,-724.0110779
-41091700,-1254.019165
-57607024,-1758.026855
-72811608,-2222.033936
-86377767,-2636.040253
-97977816,-2990.045654
-107218533,-3272.049957
-113968844,-3478.053101
-118097675,-3604.055023
-119408415,-3644.055634
-118032138,-3602.054993
-113837770,-3474.05304
-106890848,-3262.049805
-97453520,-2974.04541
-85525786,-2610.039856
-71697479,-2188.033417
-56165210,-1714.026184
-39453275,-1204.018402
-21889359,-668.0102234
-3866684,-118.0018311
14024918,428.0065308
31457760,960.0146484
48038621,1466.022369
63374279,1934.02951
77005975,2350.035858
88671561,2706.04129
98043352,2992.045654
104924737,3202.048859
109119105,3330.050812
110429845,3370.051422
108988031,3326.050751
104793663,3198.048798
97846741,2986.045563
88409413,2698.041168
76612753,2338.035675
62849983,1918.029266
47383251,1446.022064
30671316,936.0142822
13107400,400.0061035
-4849739,-148.0022888
-22806877,-696.0106506
-40370793,-1232.018829
-56951654,-1738.02655
-72352849,-2208.033722
-86115619,-2628.040131
-97846742,-2986.045593
-107218533,-3272.049957
-114099918,-3482.053162
-118294286,-3610.055115
-119736100,-3654.055786
-118425360,-3614.055176
-114230992,-3486.053223
-107349607,-3276.050018
-97781205,-2984.045563
-85984545,-2624.04007
-72025164,-2198.033569
-56558432,-1726.026367
-39846497,-1216.018585
-22282581,-680.0104065
-4325443,-132.0020447
13566159,414.0063171
31064538,948.0144653
47645399,1454.022186
62981057,1922.029327
76678290,2340.035706
88278339,2694.041107
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110167697,3362.0513
108856957,3322.05069
104728126,3196.048767
97912278,2988.045593
88540487,2702.041229
76940438,2348.035828
63243205,1930.029449
48038621,1466.022369
31457760,960.0146484
14090455,430.0065613
-3735610,-114.00177
-21627211,-660.0101013
-38928979,-1188.018158
-55509840,-1694.025879
-70714424,-2158.032959
-84346120,-2574.039307
-95946169,-2928.044708
-105317960,-3214.049072
-112133808,-3422.052246
-116328176,-3550.054199
-117769990,-3594.054871
-116393713,-3552.05423
-112264882,-3426.052307
-105449034,-3218.049133
-96142780,-2934.0448
-84477194,-2578.039368
-70911035,-2164.033051
-55575377,-1696.025909
-39125590,-1194.01825
-21692748,-662.0101318
-3866684,-118.0018311
13959381,426.0065002
31392223,958.0146179
47842010,1460.022278
63112131,1926.029388
76678290,2340.035706
88343876,2696.041138
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110102160,3360.05127
108791420,3320.050659
104662589,3194.048737
97912278,2988.045593
88671561,2706.04129
77071512,2352.035889
63636427,1942.029633
48431843,1478.022552
31982056,976.0148926
14680288,448.0068359
-3145777,-96.00149536
-20906304,-638.0097656
-38339146,-1170.017883
-54854470,-1674.025574
-70190128,-2142.032715
-83887361,-2560.039093
-95552947,-2916.044525
-104990275,-3204.04892
-111871660,-3414.052124
-116066028,-3542.054077
-117507842,-3586.054749
-116131565,-3544.054108
-112002734,-3418.052185
-105055812,-3206.04895
-95618484,-2918.044556
-83690750,-2554.039001
-69862443,-2132.032562
-54330174,-1658.02533
-37618239,-1148.017548
-20054323,-612.0093689
-2031648,-62.00097656
15859954,484.0073853
33292796,1016.015503
49873657,1522.023224
65209315,1990.030365
78841011,2406.036713
90506597,2762.042145
99812851,3046.046478
106628699,3254.049652
110626456,3376.051514
111871659,3414.052094
110298771,3366.051361
105973329,3234.049347
99091944,3024.046143
89523542,2732.041687
77726882,2372.036194
63898575,1950.029755
48366306,1476.022522
31654371,966.01474
13959381,426.0065002
-3997758,-122.0018921
-22020433,-672.0102844
-39584349,-1208.018463
-56230747,-1716.026215
-71631942,-2186.033386
-85394712,-2606.039795
-97191372,-2966.045288
-106628700,-3254.049683
-113575622,-3466.052917
-117769990,-3594.054871
-119211804,-3638.055542
-117901064,-3598.054932
-113837770,-3474.05304
-106956385,-3264.049835
-97584594,-2978.045471
-85853471,-2620.040009
-72156238,-2202.03363
-56755043,-1732.026459
-40108645,-1224.018707
-22610266,-690.0105591
-4653128,-142.0021973
13238474,404.0061646
30671316,936.0142822
47252177,1442.022003
62456761,1906.029083
76153994,2324.035461
87819580,2680.040894
97191371,2966.045258
104007219,3174.048431
108201587,3302.050385
109577864,3344.051025
108201587,3302.050385
103941682,3172.048401
96994760,2960.045166
87426358,2668.04071
75564161,2306.035187
61670317,1882.028717
46203585,1410.021515
29491650,900.0137329
11993271,366.0055847
-5832794,-178.0027466
-23724395,-724.0110779
-41091700,-1254.019165
-57607024,-1758.026855
-72811608,-2222.033936
-86377767,-2636.040253
-97977816,-2990.045654
-107218533,-3272.049957
-113968844,-3478.053101
-118097675,-3604.055023
-119408415,-3644.055634
-118032138,-3602.054993
-113837770,-3474.05304
-106890848,-3262.049805
-97453520,-2974.04541
-85525786,-2610.039856
-71697479,-2188.033417
-56165210,-1714.026184
-39453275,-1204.018402
-21889359,-668.0102234
-3866684,-118.0018311
14024918,428.0065308
31457760,960.0146484
48038621,1466.022369
63374279,1934.02951
77005975,2350.035858
88671561,2706.04129
98043352,2992.045654
104924737,3202.048859
109119105,3330.050812
110429845,3370.051422
108988031,3326.050751
104793663,3198.048798
97846741,2986.045563
88409413,2698.041168
76612753,2338.035675
62849983,1918.029266
47383251,1446.022064
30671316,936.0142822
13107400,400.0061035
-4849739,-148.0022888
-22806877,-696.0106506
-40370793,-1232.018829
-56951654,-1738.02655
-72352849,-2208.033722
-86115619,-2628.040131
-97846742,-2986.045593
-107218533,-3272.049957
-114099918,-3482.053162
-118294286,-3610.055115
-119736100,-3654.055786
-118425360,-3614.055176
-114230992,-3486.053223
-107349607,-3276.050018
-97781205,-2984.045563
-85984545,-2624.04007
-72025164,-2198.033569
-56558432,-1726.026367
-39846497,-1216.018585
-22282581,-680.0104065
-4325443,-132.0020447
13566159,414.0063171
31064538,948.0144653
47645399,1454.022186
62981057,1922.029327
76678290,2340.035706
88278339,2694.041107
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110167697,3362.0513
108856957,3322.05069
104728126,3196.048767
97912278,2988.045593
88540487,2702.041229
76940438,2348.035828
63243205,1930.029449
48038621,1466.022369
31457760,960.0146484
14090455,430.0065613
-3735610,-114.00177
-21627211,-660.0101013
-38928979,-1188.018158
-55509840,-1694.025879
-70714424,-2158.032959
-84346120,-2574.039307
-95946169,-2928.044708
-105317960,-3214.049072
-112133808,-3422.052246
-116328176,-3550.054199
-117769990,-3594.054871
-116393713,-3552.05423
-112264882,-3426.052307
-105449034,-3218.049133
-96142780,-2934.0448
-84477194,-2578.039368
-70911035,-2164.033051
-55575377,-1696.025909
-39125590,-1194.01825
-21692748,-662.0101318
-3866684,-118.0018311
13959381,426.0065002
31392223,958.0146179
47842010,1460.022278
63112131,1926.029388
76678290,2340.035706
88343876,2696.041138
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110102160,3360.05127
108791420,3320.050659
104662589,3194.048737
97912278,2988.045593
88671561,2706.04129
77071512,2352.035889
63636427,1942.029633
48431843,1478.022552
31982056,976.0148926
14680288,448.0068359
-3145777,-96.00149536
-20906304,-638.0097656
-38339146,-1170.017883
-54854470,-1674.025574
-70190128,-2142.032715
-83887361,-2560.039093
-95552947,-2916.044525
-104990275,-3204.04892
-111871660,-3414.052124
-116066028,-3542.054077
-117507842,-3586.054749
-116131565,-3544.054108
-112002734,-3418.052185
-105055812,-3206.04895
-95618484,-2918.044556
-83690750,-2554.039001
-69862443,-2132.032562
-54330174,-1658.02533
-37618239,-1148.017548
-20054323,-612.0093689
-2031648,-62.00097656
15859954,484.0073853
33292796,1016.015503
49873657,1522.023224
65209315,1990.030365
78841011,2406.036713
90506597,2762.042145
99812851,3046.046478
106628699,3254.049652
110626456,3376.051514
111871659,3414.052094
110298771,3366.051361
105973329,3234.049347
99091944,3024.046143
89523542,2732.041687
77726882,2372.036194
63898575,1950.029755
48366306,1476.022522
31654371,966.01474
13959381,426.0065002
-3997758,-122.0018921
-22020433,-672.0102844
-39584349,-1208.018463
-56230747,-1716.026215
-71631942,-2186.033386
-85394712,-2606.039795
-97191372,-2966.045288
-106628700,-3254.049683
-113575622,-3466.052917
-117769990,-3594.054871
-119211804,-3638.055542
-117901064,-3598.054932
-113837770,-3474.05304
-106956385,-3264.049835
-97584594,-2978.045471
-85853471,-2620.040009
-72156238,-2202.03363
-56755043,-1732.026459
-40108645,-1224.018707
-22610266,-690.0105591
-4653128,-142.0021973
13238474,404.0061646
30671316,936.0142822
47252177,1442.022003
62456761,1906.029083
76153994,2324.035461
87819580,2680.040894
97191371,2966.045258
104007219,3174.048431
108201587,3302.050385
109577864,3344.051025
108201587,3302.050385
103941682,3172.048401
96994760,2960.045166
87426358,2668.04071
75564161,2306.035187
61670317,1882.028717
46203585,1410.021515
29491650,900.0137329
11993271,366.0055847
-5832794,-178.0027466
-23724395,-724.0110779
-41091700,-1254.019165
-57607024,-1758.026855
-72811608,-2222.033936
-86377767,-2636.040253
-97977816,-2990.045654
-107218533,-3272.049957
-113968844,-3478.053101
-118097675,-3604.055023
-119408415,-3644.055634
-118032138,-3602.054993
-113837770,-3474.05304
-106890848,-3262.049805
-97453520,-2974.04541
-85525786,-2610.039856
-71697479,-2188.033417
-56165210,-1714.026184
-39453275,-1204.018402
-21889359,-668.0102234
-3866684,-118.0018311
14024918,428.0065308
31457760,960.0146484
48038621,1466.022369
63374279,1934.02951
77005975,2350.035858
88671561,2706.04129
98043352,2992.045654
104924737,3202.048859
109119105,3330.050812
110429845,3370.051422
108988031,3326.050751
104793663,3198.048798
97846741,2986.045563
88409413,2698.041168
76612753,2338.035675
62849983,1918.029266
47383251,1446.022064
30671316,936.0142822
13107400,400.0061035
-4849739,-148.0022888
-22806877,-696.0106506
-40370793,-1232.018829
-56951654,-1738.02655
-72352849,-2208.033722
-86115619,-2628.040131
-97846742,-2986.045593
-107218533,-3272.049957
-114099918,-3482.053162
-118294286,-3610.055115
-119736100,-3654.055786
-118425360,-3614.055176
-114230992,-3486.053223
-107349607,-3276.050018
-97781205,-2984.045563
-85984545,-2624.04007
-72025164,-2198.033569
-56558432,-1726.026367
-39846497,-1216.018585
-22282581,-680.0104065
-4325443,-132.0020447
13566159,414.0063171
31064538,948.0144653
47645399,1454.022186
62981057,1922.029327
76678290,2340.035706
88278339,2694.041107
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110167697,3362.0513
108856957,3322.05069
104728126,3196.048767
97912278,2988.045593
88540487,2702.041229
76940438,2348.035828
63243205,1930.029449
48038621,1466.022369
31457760,960.0146484
14090455,430.0065613
-3735610,-114.00177
-21627211,-660.0101013
-38928979,-1188.018158
-55509840,-1694.025879
-70714424,-2158.032959
-84346120,-2574.039307
-95946169,-2928.044708
-105317960,-3214.049072
-112133808,-3422.052246
-116328176,-3550.054199
-117769990,-3594.054871
-116393713,-3552.05423
-112264882,-3426.052307
-105449034,-3218.049133
-96142780,-2934.0448
-84477194,-2578.039368
-70911035,-2164.033051
-55575377,-1696.025909
-39125590,-1194.01825
-21692748,-662.0101318
-3866684,-118.0018311
13959381,426.0065002
31392223,958.0146179
47842010,1460.022278
63112131,1926.029388
76678290,2340.035706
88343876,2696.041138
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110102160,3360.05127
108791420,3320.050659
104662589,3194.048737
97912278,2988.045593
88671561,2706.04129
77071512,2352.035889
63636427,1942.029633
48431843,1478.022552
31982056,976.0148926
14680288,448.0068359
-3145777,-96.00149536
-20906304,-638.0097656
-38339146,-1170.017883
-54854470,-1674.025574
-70190128,-2142.032715
-83887361,-2560.039093
-95552947,-2916.044525
-104990275,-3204.04892
-111871660,-3414.052124
-116066028,-3542.054077
-117507842,-3586.054749
-116131565,-3544.054108
-112002734,-3418.052185
-105055812,-3206.04895
-95618484,-2918.044556
-83690750,-2554.039001
-69862443,-2132.032562
-54330174,-1658.02533
-37618239,-1148.017548
-20054323,-612.0093689
-2031648,-62.00097656
15859954,484.0073853
33292796,1016.015503
49873657,1522.023224
65209315,1990.030365
78841011,2406.036713
90506597,2762.042145
99812851,3046.046478
106628699,3254.049652
110626456,3376.051514
111871659,3414.052094
110298771,3366.051361
105973329,3234.049347
99091944,3024.046143
89523542,2732.041687
77726882,2372.036194
63898575,1950.029755
48366306,1476.022522
31654371,966.01474
13959381,426.0065002
-3997758,-122.0018921
-22020433,-672.0102844
-39584349,-1208.018463
-56230747,-1716.026215
-71631942,-2186.033386
-85394712,-2606.039795
-97191372,-2966.045288
-106628700,-3254.049683
-113575622,-3466.052917
-117769990,-3594.054871
-119211804,-3638.055542
-117901064,-3598.054932
-113837770,-3474.05304
-106956385,-3264.049835
-97584594,-2978.045471
-85853471,-2620.040009
-72156238,-2202.03363
-56755043,-1732.026459
-40108645,-1224.018707
-22610266,-690.0105591
-4653128,-142.0021973
13238474,404.0061646
30671316,936.0142822
47252177,1442.022003
62456761,1906.029083
76153994,2324.035461
87819580,2680.040894
97191371,2966.045258
104007219,3174.048431
108201587,3302.050385
109577864,3344.051025
108201587,3302.050385
103941682,3172.048401
96994760,2960.045166
87426358,2668.04071
75564161,2306.035187
61670317,1882.028717
46203585,1410.021515
29491650,900.0137329
11993271,366.0055847
-5832794,-178.0027466
-23724395,-724.0110779
-41091700,-1254.019165
-57607024,-1758.026855
-72811608,-2222.033936
-86377767,-2636.040253
-97977816,-2990.045654
-107218533,-3272.049957
-113968844,-3478.053101
-118097675,-3604.055023
-119408415,-3644.055634
-118032138,-3602.054993
-113837770,-3474.05304
-106890848,-3262.049805
-97453520,-2974.04541
-85525786,-2610.039856
-71697479,-2188.033417
-56165210,-1714.026184
-39453275,-1204.018402
-21889359,-668.0102234
-3866684,-118.0018311
14024918,428.0065308
31457760,960.0146484
48038621,1466.022369
63374279,1934.02951
77005975,2350.035858
88671561,2706.04129
98043352,2992.045654
104924737,3202.048859
109119105,3330.050812
110429845,3370.051422
108988031,3326.050751
104793663,3198.048798
97846741,2986.045563
88409413,2698.041168
76612753,2338.035675
62849983,1918.029266
47383251,1446.022064
30671316,936.0142822
13107400,400.0061035
-4849739,-148.0022888
-22806877,-696.0106506
-40370793,-1232.018829
-56951654,-1738.02655
-72352849,-2208.033722
-86115619,-2628.040131
-97846742,-2986.045593
-107218533,-3272.049957
-114099918,-3482.053162
-118294286,-3610.055115
-119736100,-3654.055786
-118425360,-3614.055176
-114230992,-3486.053223
-107349607,-3276.050018
-97781205,-2984.045563
-85984545,-2624.04007
-72025164,-2198.033569
-56558432,-1726.026367
-39846497,-1216.018585
-22282581,-680.0104065
-4325443,-132.0020447
13566159,414.0063171
31064538,948.0144653
47645399,1454.022186
62981057,1922.029327
76678290,2340.035706
88278339,2694.041107
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110167697,3362.0513
108856957,3322.05069
104728126,3196.048767
97912278,2988.045593
88540487,2702.041229
76940438,2348.035828
63243205,1930.029449
48038621,1466.022369
31457760,960.0146484
14090455,430.0065613
-3735610,-114.00177
-21627211,-660.0101013
-38928979,-1188.018158
-55509840,-1694.025879
-70714424,-2158.032959
-84346120,-2574.039307
-95946169,-2928.044708
-105317960,-3214.049072
-112133808,-3422.052246
-116328176,-3550.054199
-117769990,-3594.054871
-116393713,-3552.05423
-112264882,-3426.052307
-105449034,-3218.049133
-96142780,-2934.0448
-84477194,-2578.039368
-70911035,-2164.033051
-55575377,-1696.025909
-39125590,-1194.01825
-21692748,-662.0101318
-3866684,-118.0018311
13959381,426.0065002
31392223,958.0146179
47842010,1460.022278
63112131,1926.029388
76678290,2340.035706
88343876,2696.041138
97650130,2980.045471
104531515,3190.048676
108725883,3318.050629
110102160,3360.05127
108791420,3320.050659
104662589,3194.048737
97912278,2988.045593
88671561,2706.04129
77071512,2352.035889
63636427,1942.029633
48431843,1478.022552
31982056,976.0148926
14680288,448.0068359
-3145777,-96.00149536
-20906304,-638.0097656
-38339146,-1170.017883
-54854470,-1674.025574
-70190128,-2142.032715
-83887361,-2560.039093
-95552947,-2916.044525
-104990275,-3204.04892
-111871660,-3414.052124
-116066028,-3542.054077
-117507842,-3586.054749
-116131565,-3544.054108
-112002734,-3418.052185
-105055812,-3206.04895
-95618484,-2918.044556
-83690750,-2554.039001
-69862443,-2132.032562
-54330174,-1658.02533
-37618239,-1148.017548
